,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
544,Country Crush,Not Rated,96,4.6,2016,
545,Masked and Anonymous,PG-13,112,5.4,2003,32
546,Destry,Approved,95,6.7,1954,
547,Tapeheads,R,93,5.7,1988,
548,Instrumental,,,,2020,
549,The Nutcracker,G,92,5.8,1993,
550,In the Mix,PG-13,95,2.8,2005,31
551,Eegah,Unrated,92,2.2,1962,
552,The Fits,Not Rated,72,6.6,2015,90
553,Stormy Monday,R,93,6.2,1988,
554,The Music Lovers,R,123,7.1,1971,
555,The Phantom of the Opera,Unrated,84,6.4,1962,
556,The Guru,R,94,5.3,2002,47
557,Connie and Carla,PG-13,98,6.2,2004,44
558,Liberty Heights,R,127,7.0,1999,75
559,Quién te cantará,,125,7.0,2018,
560,The Harmonists,R,115,7.1,1997,
561,Summertime,,95,6.9,2020,69
562,The Caveman's Valentine,R,105,5.8,2001,44
563,Stoned,R,102,5.8,2005,41
564,George and Tammy,,,,,
565,The Identical,PG,107,5.1,2014,25
566,The Guitar,R,95,6.5,2008,
567,El cantante,R,106,5.5,2006,46
568,Pure Country 2: The Gift,PG,112,5.0,2010,
569,Tous les matins du monde,Not Rated,115,7.5,1991,
