,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
277,An American Werewolf in London,R,97,7.5,1981,60
278,Before I Go to Sleep,R,92,6.3,2014,41
279,Texas Chainsaw 3D,R,92,4.8,2013,
280,The Boy Next Door,R,91,4.7,2015,30
281,Look Away,TV-MA,103,6.2,2018,
282,Dark Shadows,PG-13,113,6.2,2012,55
283,The Unborn,PG-13,88,4.8,2009,30
284,Little Shop of Horrors,PG-13,94,7.0,1986,81
285,I Know What You Did Last Summer,R,101,5.7,1997,52
286,House of Wax,R,113,5.3,2005,41
287,Hellboy II: The Golden Army,PG-13,120,7.0,2008,78
288,The Endless,Not Rated,111,6.5,2017,80
289,Paranormal Activity,R,86,6.3,2007,68
290,Goodnight Mommy,R,99,6.7,2014,81
291,Resident Evil: Apocalypse,R,94,6.2,2004,35
292,Revenge,R,108,6.3,2017,81
293,The Texas Chainsaw Massacre,R,98,6.2,2003,38
294,The Witches,PG,91,6.8,1990,
295,The Mummy: Tomb of the Dragon Emperor,PG-13,112,5.2,2008,31
296,Hold the Dark,TV-MA,125,5.6,2018,63
297,Night of the Comet,PG-13,95,6.4,1984,59
298,Death Becomes Her,PG-13,104,6.6,1992,56
299,Jeepers Creepers,R,90,6.2,2001,49
300,Girl on the Third Floor,,93,4.8,2019,65
301,Antrum: The Deadliest Film Ever Made,,95,4.8,2018,
302,Freddy vs. Jason,R,97,5.7,2003,37
303,Final Destination 3,R,93,5.8,2006,41
304,My Bloody Valentine,R,90,6.3,1981,46
305,Legion,R,100,5.2,2010,32
306,Blade,,,,,
307,Funny Games,R,111,6.5,2007,44
308,Jacob's Ladder,R,113,7.5,1990,62
309,House of 1000 Corpses,R,89,6.1,2003,31
310,Thir13en Ghosts,R,91,5.6,2001,30
311,Angel Heart,X,113,7.3,1987,61
312,Ilsa: She Wolf of the SS,R,96,5.1,1975,
313,The Birds,PG-13,119,7.7,1963,88
314,Let the Right One In,R,114,7.9,2008,82
315,Planet Terror,Not Rated,105,7.1,2007,
316,Raw,R,99,7.0,2016,81
317,Hostile,TV-MA,83,5.4,2017,
318,Terrifier,Unrated,82,5.6,2016,
319,Ghost Ship,R,91,5.5,2002,28
320,"As Above, So Below",R,93,6.2,2014,38
321,Tucker and Dale vs Evil,R,89,7.5,2010,65
322,The Devil's Rejects,R,107,6.8,2005,53
323,Brotherhood of the Wolf,R,142,7.0,2001,57
324,Eat Brains Love,,87,4.9,2019,
325,Possession,R,124,7.4,1981,72
326,Slaughterhouse Rulez,R,104,5.2,2018,39
327,Alien vs. Predator,PG-13,101,5.6,2004,29
328,The Darkest Hour,PG-13,89,4.9,2011,18
329,The Island of Dr. Moreau,PG-13,96,4.6,1996,
330,30 Days of Night,R,113,6.6,2007,53
331,In the Name of the King: A Dungeon Siege Tale,PG-13,127,3.8,2007,15
332,Christine,R,110,6.7,1983,57
333,Anaconda,PG-13,89,4.8,1997,37
334,The Grudge,PG-13,91,5.9,2004,49
335,Eden Lake,R,91,6.8,2008,65
336,Wally's Wonderland,,,,,
337,Annabelle,R,99,5.4,2014,37
338,I Spit on Your Grave,R,101,5.7,1978,19
339,The Wicker Man,R,88,7.5,1973,87
340,Resident Evil: Afterlife,R,96,5.8,2010,37
341,Train to Busan 2,,,,2020,
342,Hotel Transylvania,PG,91,7.1,2012,47
343,Army of Darkness,R,81,7.5,1992,57
344,Insidious: The Last Key,PG-13,103,5.7,2018,49
345,The Covenant,PG-13,97,5.3,2006,19
346,True Fiction,,94,4.7,2019,
347,King Kong,PG,134,5.9,1976,61
348,Scouts Guide to the Zombie Apocalypse,R,93,6.3,2015,32
349,The Golden Glove,Not Rated,115,6.7,2019,38
350,The Visit,PG-13,94,6.2,2015,55
351,Scream 2,R,120,6.2,1997,63
352,Pandorum,R,108,6.7,2009,28
353,Goosebumps,PG,103,6.3,2015,60
354,I Spit on Your Grave: Deja Vu,Not Rated,148,2.3,2019,
355,The Haunting of Sharon Tate,R,94,2.8,2019,8
356,Child's Play,R,87,6.6,1988,58
357,The Car: Road to Revenge,,89,4.0,2019,
358,Personal Shopper,R,105,6.1,2016,77
359,Spawn,R,96,5.3,1997,34
360,The House of the Devil,R,95,6.4,2009,73
361,Killer Klowns from Outer Space,PG-13,88,6.2,1988,43
362,Red Riding Hood,PG-13,100,5.4,2011,29
363,Flatliners,PG-13,109,5.2,2017,27
364,The Midnight Meat Train,R,100,6.1,2008,58
365,The Uninvited,PG-13,87,6.3,2009,43
366,Saw II,R,93,6.6,2005,40
367,I Trapped the Devil,Not Rated,82,4.7,2019,47
368,Near Dark,R,94,7.0,1987,76
369,Videodrome,R,87,7.3,1983,60
370,The Love Witch,Unrated,120,6.2,2016,82
371,Warm Bodies,PG-13,98,6.9,2013,60
372,Ghost Stories,Not Rated,98,6.4,2017,68
373,Dog Soldiers,R,105,6.8,2002,
374,Cabin Fever,R,93,5.7,2002,56
375,From Beyond,R,85,6.7,1986,
376,Resident Evil: Retribution,R,95,5.4,2012,39
377,My Bloody Valentine,R,101,5.4,2009,51
378,Silent Hill: Revelation,R,95,5.0,2012,16
379,I Spit on Your Grave 2,R,106,5.7,2013,
380,Slither,R,95,6.4,2006,69
381,Scooby-Doo 2: Monsters Unleashed,PG,93,5.0,2004,34
382,Audition,R,115,7.2,1999,69
383,The Human Centipede III (Final Sequence),Not Rated,102,2.7,2015,5
384,In the Mouth of Madness,R,95,7.2,1994,53
385,The Blackcoat's Daughter,R,93,5.9,2015,68
386,The Omen,R,111,7.5,1976,62
387,Cam,TV-MA,94,5.9,2018,71
388,Horns,R,120,6.5,2013,46
389,Society,R,99,6.5,1989,
390,Odd Thomas,PG-13,97,6.8,2013,45
391,Predator 2,R,108,6.3,1990,46
392,Incident in a Ghostland,Not Rated,91,6.4,2018,44
393,Abraham Lincoln: Vampire Hunter,R,105,5.9,2012,42
394,Saw: The Final Chapter,R,90,5.6,2010,24
395,The Invisible Man,Not Rated,71,7.7,1933,
396,The Midnight Man,Not Rated,95,4.8,2016,
397,Mama,PG-13,100,6.2,2013,57
398,Halloween,R,109,6.1,2007,47
399,Hausu,Not Rated,88,7.4,1977,
400,End of Days,R,122,5.8,1999,33
401,1408,PG-13,104,6.8,2007,64
402,The Amityville Horror,R,90,6.0,2005,33
403,Sleepaway Camp,R,84,6.3,1983,58
404,The Gift,R,111,6.6,2000,62
405,Braindead,R,104,7.5,1992,54
406,Piranha 3DD,R,83,3.7,2012,24
407,You're Next,R,95,6.5,2011,66
408,The Skeleton Key,PG-13,104,6.5,2005,47
409,Insidious: The Dark Realm,,,,2020,
410,Circle,Not Rated,87,6.0,2015,
411,Friday the 13th Part 2,R,87,6.1,1981,26
412,The Return of the Living Dead,R,91,7.3,1985,66
413,Twin Peaks: Fire Walk with Me,R,134,7.3,1992,28
414,Vampire Academy,PG-13,104,5.5,2014,31
415,Chopping Mall,R,77,5.6,1986,22
416,The Fog,R,89,6.8,1980,55
417,Assassination Nation,R,108,5.9,2018,56
418,Maniac,Not Rated,89,6.1,2012,47
419,Cargo,TV-MA,105,6.3,2017,65
420,Perfect Blue,R,81,8.0,1997,
421,The Slumber Party Massacre,R,77,5.7,1982,
422,Final Destination 5,R,92,5.8,2011,50
423,Drag Me to Hell,PG-13,99,6.5,2009,83
424,Morgan,R,92,5.8,2016,48
425,Dawn of the Dead,Unrated,127,7.9,1978,71
426,Lords of Chaos,R,118,6.5,2018,48
427,Would You Rather,Not Rated,93,5.7,2012,20
428,Mimic,R,105,5.9,1997,55
429,Koroshiya 1,R,129,7.0,2001,55
430,Creep,R,77,6.3,2014,74
431,Resident Evil: Extinction,R,94,6.3,2007,41
432,Nosferatu,Not Rated,94,7.9,1922,
433,Clown Fear,R,109,3.4,2020,
434,Before I Wake,PG-13,97,6.2,2016,68
435,Unsane,R,98,6.4,2018,63
436,Bubba Ho-Tep,R,92,7.0,2002,57
437,The Little Stranger,R,111,5.5,2018,67
438,Slender Man,PG-13,93,3.2,2018,30
439,Summer of 84,Not Rated,105,6.7,2018,57
