,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
345,Lust for Life,Approved,122,7.4,1956,
346,The Devils,R,111,7.8,1971,49
347,"McFarland, USA",PG,129,7.4,2015,60
348,Stand and Deliver,PG,103,7.3,1988,77
349,The Sea Inside,PG-13,126,8.0,2004,74
350,All Eyez on Me,R,139,5.8,2017,38
351,Ride Like a Girl,PG,98,6.8,2019,
352,Bernie,PG-13,104,6.8,2011,75
353,The White Crow,R,127,6.5,2018,61
354,Genius,PG-13,104,6.6,2016,56
355,The Zookeeper's Wife,PG-13,127,7.0,2017,57
356,Henry & June,NC-17,136,6.3,1990,
357,Glory Road,PG,118,7.2,2006,58
358,Kon-Tiki,PG-13,118,7.2,2012,62
359,Amundsen,,125,6.3,2019,
360,All Is True,PG-13,101,6.2,2018,59
361,Whiskey Tango Foxtrot,R,112,6.6,2016,57
362,The Catcher Was a Spy,R,98,6.2,2018,49
363,Zenek,,115,1.3,2020,
364,Elisa y Marcela,TV-MA,118,6.4,2019,33
365,The Edge of Love,R,110,6.3,2008,39
366,Compliance,R,90,6.4,2012,68
367,Breach,PG-13,110,7.0,2007,74
368,Evita,PG,135,6.3,1996,45
369,Hoffa,R,140,6.6,1992,50
370,Loving Pablo,R,123,6.3,2017,42
371,The Grandmaster,PG-13,130,6.6,2013,73
372,Lizzie,R,105,5.8,2018,59
373,The Infiltrator,R,127,7.0,2016,66
374,A Royal Affair,R,137,7.5,2012,73
375,Nowhere Boy,R,98,7.1,2009,67
376,The Happy Prince,R,105,6.2,2018,64
377,The Sessions,R,95,7.2,2012,79
378,The Man Who Knew Infinity,PG-13,108,7.2,2015,56
379,Woman in Gold,PG-13,109,7.3,2015,51
380,"Aguirre, the Wrath of God",Not Rated,95,8.0,1972,
381,Mrs Lowry & Son,Not Rated,91,6.6,2019,42
382,The Hurricane,R,146,7.6,1999,74
383,Loro,Unrated,151,6.7,2018,56
384,Sanju,TV-MA,155,7.8,2018,
385,Pawn Sacrifice,PG-13,115,7.0,2014,65
386,Domino,R,127,5.9,2005,36
387,Behind the Candelabra,TV-MA,118,7.0,2013,
388,The Great Debaters,PG-13,126,7.6,2007,65
389,Victoria & Abdul,PG-13,111,6.8,2017,58
390,Philomena,PG-13,98,7.6,2013,77
391,Silkwood,R,131,7.2,1983,64
392,Brian Banks,PG-13,99,7.0,2018,58
393,Get Rich or Die Tryin',R,117,5.3,2005,45
394,Agora,R,127,7.2,2009,55
395,Another Day of Life,,85,7.3,2018,78
396,Life,R,111,6.1,2015,59
397,The Greatest Game Ever Played,PG,120,7.4,2005,55
398,Bernstein,,,,2021,
399,Louis Wain,,,,2020,
400,Stardust,,,,2020,
401,Race,PG-13,134,7.1,2016,56
402,Suffragette,PG-13,106,6.9,2015,67
403,Notorious,R,122,6.7,2009,60
404,Gridiron Gang,PG-13,125,6.9,2006,52
405,The Messenger: The Story of Joan of Arc,R,148,6.4,1999,54
406,Bleed for This,R,117,6.8,2016,62
407,Neerja,Not Rated,122,7.7,2016,
408,Denial,PG-13,109,6.7,2016,63
409,Holding the Man,Unrated,127,7.4,2015,
410,The King and I,G,133,7.4,1956,72
411,Hitchcock,PG-13,98,6.8,2012,55
412,Coal Miner's Daughter,PG,124,7.5,1980,87
413,Untitled Fred Hampton Project,,,,2020,
414,The Snowtown Murders,Not Rated,119,6.6,2011,66
415,Kill the Messenger,R,112,6.9,2014,60
416,The Pirates of Somalia,R,116,6.8,2017,54
417,Bugsy,R,136,6.8,1991,80
418,Henry: Portrait of a Serial Killer,Unrated,83,7.0,1986,80
419,Secretariat,PG,123,7.2,2010,61
420,Shock and Awe,R,90,6.1,2017,47
421,The Greatest Story Ever Told,G,260,6.6,1965,
422,Henry V,PG-13,137,7.5,1989,83
423,Tucker: The Man and His Dream,PG,110,6.9,1988,74
424,The Soloist,PG-13,117,6.7,2009,61
425,Sergeant York,Passed,134,7.7,1941,
426,Chhapaak,Unrated,120,4.8,2020,
427,Control,R,122,7.7,2007,78
428,"Murder, Inc.",Not Rated,103,6.6,1960,
429,El fotógrafo de Mauthausen,TV-MA,110,6.7,2018,
430,Reds,PG,195,7.3,1981,76
431,Hidalgo,PG-13,136,6.7,2004,54
432,Tracks,PG-13,112,7.2,2013,78
433,Testament of Youth,PG-13,129,7.3,2014,76
434,"Good Night, and Good Luck.",PG,93,7.4,2005,80
435,A Twelve-Year Night,TV-MA,122,7.6,2018,
436,A Cry in the Dark,PG-13,120,6.9,1988,
437,Kundun,PG-13,134,7.0,1997,74
438,Becoming Jane,PG,120,7.1,2007,55
439,A Walk in the Woods,R,104,6.3,2015,51
440,Devil's Knot,Not Rated,114,6.1,2013,42
441,Woman Walks Ahead,R,101,6.6,2017,51
442,Kinsey,R,118,7.0,2004,79
443,Behaving Badly,R,97,4.5,2014,18
444,Basquiat,R,107,6.9,1996,65
445,Party Monster,R,98,6.3,2003,36
446,The Message,PG,177,8.2,1976,
447,The Most Hated Woman in America,TV-MA,91,6.1,2017,41
448,Heaven Is for Real,PG,99,5.8,2014,47
449,The Motorcycle Diaries,R,126,7.8,2004,75
450,Ned Kelly,R,110,6.5,2003,56
451,Michael Collins,R,133,7.2,1996,60
452,Chopper,R,94,7.2,2000,65
453,Into the White,R,104,7.2,2012,
454,1492: Conquest of Paradise,PG-13,154,6.5,1992,47
455,Rise of the Footsoldier: Marbella,,85,5.3,2019,
456,Bobby,R,117,7.0,2006,54
457,"Tick, Tick... Boom",,,,,
458,Trautmann,,120,7.2,2018,
459,Get on Up,PG-13,139,6.9,2014,71
460,Lenny,R,111,7.6,1974,61
461,My Darling Clementine,Not Rated,97,7.8,1946,
462,Fathom Premieres 6 Below: Miracle on the Mountain,PG-13,98,5.7,2017,40
463,Shine,PG-13,105,7.7,1996,87
464,Caravaggio,,93,6.6,1986,55
465,Fair Game,PG-13,108,6.8,2010,69
466,Il Postino,PG,108,7.7,1994,81
