,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
433,Sideways,R,127,7.5,2004,94
434,Wild Wild West,PG-13,106,4.9,1999,38
435,Boy,Not Rated,87,7.5,2010,70
436,Oh My Kadavule,,151,8.7,2020,
437,It's a Mad Mad Mad Mad World,G,205,7.5,1963,59
438,Some Like It Hot,Not Rated,121,8.2,1959,98
439,The Darjeeling Limited,R,91,7.2,2007,67
440,Wreck-It Ralph,PG,101,7.7,2012,72
441,Four Weddings and a Funeral,R,117,7.0,1994,81
442,Monsters University,G,104,7.3,2013,65
443,This Is 40,R,134,6.2,2012,59
444,Focus,R,105,6.6,2015,56
445,Always Be My Maybe,PG-13,101,6.8,2019,64
446,Fear and Loathing in Las Vegas,R,118,7.6,1998,41
447,Swingers,R,96,7.2,1996,71
448,Scary Movie 2,R,83,5.3,2001,29
449,Not Another Teen Movie,R,89,5.7,2001,32
450,Around the World in 80 Days,G,175,6.8,1956,
451,Knocked Up,R,129,6.9,2007,85
452,Rush Hour,PG-13,98,7.0,1998,60
453,Dirty Movie,R,91,3.0,2011,
454,There's Something About Mary,R,119,7.1,1998,69
455,How to Lose a Guy in 10 Days,PG-13,116,6.4,2003,45
456,"Love, Simon",PG-13,110,7.6,2018,72
457,Monty Python's Life of Brian,R,94,8.1,1979,77
458,Rango,PG,107,7.2,2011,75
459,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,112,6.0,2016,40
460,Sleepless in Seattle,PG,105,6.8,1993,72
461,The Blues Brothers,R,133,7.9,1980,60
462,Porco Rosso,PG,94,7.8,1992,83
463,Earth Girls Are Easy,PG,100,5.3,1988,66
464,The Talk of the Town,Approved,118,7.5,1942,
465,Norbit,PG-13,102,4.0,2007,27
466,Bad Education,,103,7.4,2019,77
467,Big Daddy,PG-13,93,6.4,1999,41
468,The Pacifier,PG,95,5.6,2005,30
469,Juno,PG-13,96,7.4,2007,81
470,Dinner for Schmucks,PG-13,114,5.9,2010,56
471,Forgetting Sarah Marshall,R,111,7.1,2008,67
472,This Is the End,R,107,6.6,2013,67
473,White Men Can't Jump,R,115,6.8,1992,65
474,Into the Woods,PG,125,5.9,2014,69
475,The Artist,PG-13,100,7.9,2011,89
476,The First Wives Club,PG,103,6.4,1996,58
477,Tully,R,95,7.0,2018,75
478,The Witches,,,,2020,
479,Pati Patni Aur Woh,Not Rated,126,5.9,2019,
480,The Little Rascals,PG,82,6.3,1994,45
481,Harpoon,Not Rated,83,6.0,2019,65
482,Hackers,PG-13,105,6.3,1995,46
483,Wonder Park,PG,85,5.8,2019,45
484,Vegas Vacation,PG,93,6.0,1997,20
485,Vicky Cristina Barcelona,PG-13,96,7.1,2008,70
486,Horrible Histories: The Movie - Rotten Romans,,92,5.2,2019,
487,Last Action Hero,PG-13,130,6.4,1993,44
488,Austin Powers: The Spy Who Shagged Me,PG-13,95,6.6,1999,59
489,Vacation,R,99,6.1,2015,34
490,Bruce Almighty,PG-13,101,6.7,2003,46
491,Rushmore,R,93,7.7,1998,86
492,Heavyweights,PG,100,6.6,1995,42
493,Blockers,R,102,6.2,2018,69
494,Harold & Kumar Go to White Castle,R,88,7.1,2004,64
495,Pain & Gain,R,129,6.4,2013,45
496,Barbarella,Approved,98,5.9,1968,51
497,Street Fighter,PG-13,102,3.9,1994,
498,You Don't Mess with the Zohan,PG-13,113,5.5,2008,54
499,Footloose,PG-13,113,5.9,2011,58
500,Blazing Saddles,R,93,7.7,1974,73
501,Little Monsters,R,93,6.3,2019,59
502,Beverly Hills Cop,R,105,7.3,1984,66
503,The Naked Gun: From the Files of Police Squad!,PG-13,85,7.6,1988,76
504,National Lampoon's European Vacation,PG-13,95,6.2,1985,47
505,Shrek 2,PG,93,7.2,2004,75
506,Police Academy 3: Back in Training,PG,83,5.4,1986,33
507,Zoom,PG,83,4.3,2006,26
508,Cars 3,G,102,6.7,2017,59
509,Legally Blonde 3,,,,2020,
510,Walk Hard: The Dewey Cox Story,R,96,6.8,2007,63
511,Major League II,PG,105,5.6,1994,
512,Wild Rose,R,101,7.2,2018,80
513,This Means War,PG-13,103,6.3,2012,31
514,The Edge of Seventeen,R,104,7.3,2016,77
515,The Man Who Killed Don Quixote,Not Rated,132,6.4,2018,58
516,Sierra Burgess Is a Loser,PG-13,105,5.9,2018,60
517,13 Going on 30,PG-13,98,6.1,2004,57
518,Charlie's Angels: Full Throttle,PG-13,106,4.9,2003,48
519,Little Nicky,PG-13,90,5.3,2000,38
520,Finding Dory,PG,97,7.3,2016,77
521,Sex Drive,R,109,6.5,2008,49
522,Gosford Park,R,131,7.2,2001,90
523,Shrek the Third,PG,93,6.0,2007,58
524,Grease 2,PG,115,4.4,1982,52
525,Stan & Ollie,PG,98,7.2,2018,75
526,You've Got Mail,PG,119,6.6,1998,57
527,Friday,R,91,7.3,1995,54
528,The Secret Life of Pets,PG,87,6.5,2016,61
529,The Hitchhiker's Guide to the Galaxy,PG,109,6.8,2005,63
530,American Ultra,R,96,6.1,2015,50
531,Blended,PG-13,117,6.5,2014,31
532,Dumb and Dumber To,PG-13,109,5.6,2014,36
533,Suburbicon,R,105,5.7,2017,42
534,Enter the Fat Dragon,,96,5.6,2020,
535,Battle of the Sexes,PG-13,121,6.7,2017,73
536,Paterson,R,118,7.4,2016,90
537,A Cinderella Story,PG,95,5.9,2004,25
538,MASH,R,116,7.5,1970,80
539,Eighth Grade,R,93,7.4,2018,89
