,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
336,G-Force,PG,88,5.1,2009,41
337,Rock-A-Doodle,G,77,6.1,1991,
338,Barnyard,PG,90,5.5,2006,42
339,Untitled Adventures of Tintin Sequel,,,,,
340,Woody Woodpecker,PG,91,4.1,2017,
341,Elcano y Magallanes. La primera vuelta al mundo,,90,4.1,2019,
342,Persepolis,PG-13,96,8.0,2007,90
343,Si shi qing chun,TV-PG,74,6.6,2018,
344,"Ruben Brandt, Collector",R,96,7.5,2018,75
345,Winnie the Pooh,G,63,7.2,2011,74
346,One Piece: Stampede,,101,8.0,2019,
347,Monkeybone,PG-13,93,4.7,2001,40
348,An American Tail: Fievel Goes West,G,75,6.5,1991,
349,Who Framed Roger Rabbit 2,,,,2022,
350,The Nut Job 2: Nutty by Nature,PG,91,5.4,2017,36
351,Wicked City,Unrated,82,6.7,1987,
352,My Life as a Zucchini,PG-13,70,7.8,2016,85
353,The Swan Princess,G,90,6.4,1994,
354,Garfield: A Tail of Two Kitties,PG,82,5.0,2006,37
355,Pokémon the Movie: The Power of Us,Not Rated,100,6.3,2018,
356,From Up on Poppy Hill,PG,91,7.4,2011,71
357,The Boxtrolls,PG,96,6.8,2014,61
358,Checkered Ninja,Not Rated,83,7.4,2018,
359,The Wonderful World of the Brothers Grimm,G,135,6.4,1962,
360,The Peanuts Movie,G,88,7.1,2015,67
361,Coonskin,R,100,6.6,1975,
362,Trouble,,87,6.7,2019,
363,Blazing Samurai,,,,2021,
364,Little Nemo: Adventures in Slumberland,G,85,7.2,1989,
365,Cowboy Bebop: The Movie,,115,7.9,2001,61
366,Starship Troopers: Traitor of Mars,R,88,5.5,2017,
367,Mary and the Witch's Flower,PG,103,6.8,2017,75
368,Spider-Man: Into the Spider-Verse 2,,,,2022,
369,White Fang,,85,6.9,2018,61
370,Mortal Kombat Legends: Scorpions Revenge,R,,,2020,
371,The Swallows of Kabul,,81,7.2,2019,
372,Mirai,PG,98,7.0,2018,81
373,Bob's Burgers: The Movie,,,,2020,
374,Reign of the Supermen,PG-13,87,6.8,2019,
375,The Star,PG,86,6.2,2017,42
376,The Red Turtle,PG,80,7.5,2016,86
377,Home on the Range,PG,76,5.3,2004,50
378,The Wild,G,94,5.3,2006,47
379,Norm of the North,PG,90,3.4,2016,21
380,Rock & Rule,PG,77,6.6,1983,
381,Tokyo Godfathers,PG-13,92,7.8,2003,73
382,Recess: School's Out,G,82,6.6,2001,43
383,Belladonna of Sadness,Unrated,86,7.4,1973,70
384,The Big Trip,G,84,5.5,2019,
385,Fainaru fantajî sebun adobento chirudoren,PG-13,101,7.2,2005,
386,Charming,,85,5.6,2018,
387,Arthur and the Invisibles,PG,94,6.0,2006,39
388,We're Back! A Dinosaur's Story,G,72,6.1,1993,
389,The Triplets of Belleville,PG-13,78,7.8,2003,91
390,Tom and Jerry: The Movie,G,84,5.4,1992,
391,Double Dutchess: Seeing Double,Unrated,63,4.9,2017,
392,Fantasia 2000,G,75,7.2,1999,59
393,La fameuse invasion des ours en Sicile,,82,7.6,2019,
394,Foodfight!,PG,91,1.5,2012,
395,Resident Evil: Damnation,R,100,6.5,2012,
396,Peter Pan 2: Return to Never Land,G,72,5.8,2002,49
397,Tarzan,PG,94,4.8,2013,
398,Planes: Fire & Rescue,PG,83,6.0,2014,48
399,Wendell and Wild,,,,2021,
400,The Congress,Not Rated,122,6.5,2013,63
401,Curious George,G,87,6.5,2006,62
402,"The Night Is Short, Walk on Girl",PG-13,92,7.6,2017,65
403,Astérix: Le secret de la potion magique,,87,6.7,2018,
404,Naya Legend of the Golden Dolphin,,100,,2022,
405,Yellow Submarine,G,85,7.4,1968,79
406,Hotel Transylvania 4,,,,2021,
407,In This Corner of the World,PG-13,129,7.8,2016,73
408,The Secret of Kells,Not Rated,75,7.6,2009,81
409,Everyone's Hero,G,87,5.7,2006,51
410,Evil Toons,R,90,3.9,1992,
