,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
421,Love Is a Many-Splendored Thing,Approved,102,6.5,1955,
422,Untitled Ulysses S. Grant Project,,,,,
423,Deliler,,121,5.6,2018,
424,El Cid,Approved,182,7.2,1961,79
425,Eye of the Needle,R,112,7.1,1981,61
426,Seven Beauties,R,116,7.8,1975,
427,Balkanskiy rubezh,,130,6.7,2019,
428,Air America,R,113,5.8,1990,33
429,Sunshine,R,181,7.5,1999,71
430,The Train,Not Rated,133,7.8,1964,
431,Shenandoah,Approved,105,7.3,1965,
432,Hondo,PG,83,7.1,1953,
433,Lifeboat,Not Rated,97,7.7,1944,78
434,Air Force,Approved,124,7.0,1943,
435,The Horse Soldiers,Approved,120,7.2,1959,
436,Tangerines,Not Rated,87,8.2,2013,73
437,Tuntematon sotilas,,132,7.8,2017,
438,Batman,Approved,260,6.4,1943,
439,Ko to tamo peva,,86,8.9,1980,
440,Nicholas and Alexandra,GP,183,7.2,1971,
441,Warsaw '44,,130,6.6,2014,
442,Birdy,R,120,7.3,1984,71
443,Sniper: Special Ops,R,84,3.2,2016,
444,Lakshya,Not Rated,186,7.9,2004,
445,Bright Young Things,R,102,6.6,2003,64
446,The Warlords,R,126,7.0,2007,70
447,The Admiral,Not Rated,128,7.1,2014,
448,Tough As They Come,,,,,
449,D-Day,Not Rated,85,5.6,2019,
450,Fear and Desire,Not Rated,62,5.5,1953,
451,Riphagen,,131,7.2,2016,
452,Ghosts of War,,,,,
453,Stalingrad,R,131,5.6,2013,49
454,Atlantic Wall,,,,,
455,The Heroes of Telemark,Approved,131,6.5,1965,
456,Commandos Strike at Dawn,Approved,98,6.6,1942,
457,The Man Who Cried,R,100,6.2,2000,40
458,A Mighty Heart,R,108,6.6,2007,74
459,The Lucky Ones,R,115,6.9,2008,53
460,Uncommon Valor,R,105,6.4,1983,38
461,Another Mother's Son,,103,6.6,2017,50
462,To Hell and Back,Approved,106,7.2,1955,
463,Head in the Clouds,R,132,6.6,2004,40
464,The Birdcatcher,TV-PG,100,4.7,2019,
465,Westbound,Passed,72,6.6,1959,
466,When the Wind Blows,,84,7.7,1986,
467,Burnt by the Sun,R,135,7.9,1994,
468,Ugetsu,Not Rated,96,8.3,1953,
469,Indochine,PG-13,159,7.1,1992,
470,The Quiet American,R,101,7.0,2002,84
471,The Conqueror,Approved,111,3.6,1956,
472,Bent,NC-17,105,7.2,1997,
473,Twelve O'Clock High,Not Rated,132,7.7,1949,
474,The Life and Death of Colonel Blimp,Not Rated,163,8.1,1943,
475,The Tobacconist,,117,6.4,2018,
476,Friendly Persuasion,Passed,137,7.4,1956,
477,The Green Berets,G,142,5.8,1968,
478,Bitter Harvest,R,103,6.0,2017,34
479,An Ordinary Man,R,90,5.4,2017,52
480,Von Ryan's Express,Approved,117,7.1,1965,
481,Twice Born,R,127,7.4,2012,34
482,Love and Death,PG,85,7.7,1975,89
483,Fortress of War,Not Rated,138,7.5,2010,
484,Zulu Dawn,PG,98,6.6,1979,
485,Voyage of the Damned,PG,155,6.4,1976,
486,Stop-Loss,R,112,6.4,2008,61
487,Che: Part Two,Not Rated,135,6.9,2008,64
488,Beau travail,Unrated,92,7.4,1999,91
489,Khartoum,Approved,128,6.8,1966,
490,Things to Come,Not Rated,100,6.7,1936,
491,Au revoir là-haut,TV-MA,117,7.5,2017,
