,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
414,Nocturnal Animals,R,116,7.5,2016,67
415,My Cousin Rachel,PG-13,106,6.0,2017,63
416,Rosemary's Baby,R,137,8.0,1968,96
417,American Sniper,R,133,7.3,2014,72
418,Monos,R,102,7.2,2019,78
419,Creed II,PG-13,130,7.1,2018,66
420,Manchester by the Sea,R,137,7.8,2016,96
421,Caligula,Unrated,156,5.4,1979,
422,Gerald's Game,TV-MA,103,6.6,2017,77
423,Military Wives,R,112,6.5,2019,60
424,Masters of the Universe,,,,,
425,Isle of Dogs,PG-13,101,7.9,2018,82
426,True Grit,PG-13,110,7.6,2010,80
427,Jaws,PG,124,8.0,1975,87
428,He's Just Not That Into You,PG-13,129,6.4,2009,47
429,Tusk,R,102,5.3,2014,55
430,Apocalypto,R,139,7.8,2006,68
431,In Bruges,R,107,7.9,2008,67
432,Them That Follow,R,98,5.3,2019,57
433,Casino,R,178,8.2,1995,73
434,I See You,R,96,6.6,2019,65
435,The Intouchables,R,112,8.5,2011,57
436,Moulin Rouge!,PG-13,127,7.6,2001,66
437,Killers of the Flower Moon,,,,2021,
438,Gangs of New York,R,167,7.5,2002,72
439,The Skin I Live In,R,120,7.6,2011,70
440,Come and See,Not Rated,142,8.3,1985,
441,"Girl, Interrupted",R,127,7.3,1999,51
442,Ordinary Love,R,92,7.2,2019,74
443,Unbroken,PG-13,137,7.2,2014,59
444,A Beautiful Mind,PG-13,135,8.2,2001,72
445,Spartacus,PG-13,197,7.9,1960,87
446,Official Secrets,R,112,7.3,2019,63
447,Death on the Nile,,,,2020,
448,The Town,R,125,7.5,2010,74
449,Seven Samurai,Not Rated,207,8.6,1954,98
450,The Concubine,Unrated,122,6.1,2012,
451,Ghost,PG-13,127,7.0,1990,52
452,As Good as It Gets,PG-13,139,7.7,1997,67
453,Crawl,R,87,6.2,2019,60
454,The Sixth Sense,PG-13,107,8.1,1999,64
455,The Woman in the Window,R,,,2020,
456,Coach Carter,PG-13,136,7.3,2005,57
457,Remember the Titans,PG,113,7.8,2000,48
458,We Have Always Lived in the Castle,Not Rated,90,5.6,2018,63
459,Y Tu Mamá También,R,106,7.6,2001,88
460,Mrs. Doubtfire,PG-13,125,7.0,1993,53
461,Higher Learning,R,127,6.5,1995,54
462,Edward Scissorhands,PG-13,105,7.9,1990,74
463,The Bad Batch,R,118,5.3,2016,62
464,The King's Speech,R,118,8.0,2010,88
465,Radioactive,PG-13,109,6.4,2019,55
466,The Room,R,99,3.7,2003,9
467,Secretary,R,107,7.0,2002,63
468,The Imitation Game,PG-13,114,8.0,2014,73
469,In the Heart of the Sea,PG-13,122,6.9,2015,47
470,Lucy in the Sky,R,124,4.7,2019,36
