,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
224,Hangover Square,Approved,77,7.4,1945,
225,The Girl in Black Stockings,Approved,75,5.5,1957,
226,The Bigamist,Approved,80,6.8,1953,
227,The Lineup,Approved,86,7.3,1958,
228,Undercurrent,Approved,116,6.6,1946,
229,Dark City,Not Rated,98,6.7,1950,
230,Somewhere in the Night,Passed,110,7.1,1946,
231,Journey Into Fear,Approved,68,6.6,1943,
232,Cry Danger,Passed,79,7.3,1951,
233,Party Girl,Not Rated,99,7.0,1958,
234,The File on Thelma Jordon,Passed,100,6.9,1949,
235,Jail Bait,Unrated,71,3.5,1954,
236,Whirlpool,Approved,98,6.8,1949,
237,The Man Is Armed,Approved,70,6.1,1956,
238,Quicksand,Approved,79,6.6,1950,
239,Machine-Gun Kelly,Unrated,80,6.2,1958,
240,Storm Warning,Approved,93,7.2,1951,
241,A Woman's Secret,Approved,84,6.1,1949,
242,Possessed,Approved,108,7.2,1947,
243,Violent Saturday,Not Rated,90,6.9,1955,
244,Private Hell 36,Approved,81,6.7,1954,
245,Who Done It?,Approved,77,7.5,1942,
246,Macao,Passed,81,6.7,1952,
247,The Captive City,Not Rated,91,6.6,1952,
248,Berlin Express,Approved,87,6.8,1948,
249,Trapped,Approved,78,6.3,1949,
250,Caught,Approved,88,7.0,1949,
251,The Man Who Cheated Himself,Approved,81,6.8,1950,
252,Tension,Not Rated,95,7.3,1949,
253,Stranger on the Third Floor,Approved,64,6.9,1940,
254,Underworld,Not Rated,80,7.6,1927,
255,The Fallen Sparrow,Approved,94,6.7,1943,
256,The Street with No Name,Approved,91,7.1,1948,
257,The Sniper,Approved,88,7.1,1952,
258,The Shanghai Gesture,Approved,95,6.7,1941,
259,They Made Me a Criminal,Approved,92,6.8,1939,
260,Nora Prentiss,Approved,111,7.2,1947,
261,The Case Against Brooklyn,Approved,82,6.8,1958,
262,Crime of Passion,Not Rated,86,6.5,1956,
263,The House on 92nd Street,Approved,88,6.6,1945,
264,The Amazing Mr. X,Approved,78,6.4,1948,
265,The Price of Fear,Approved,79,6.4,1956,
266,Edge of Doom,,99,6.4,1950,
267,Iron Man,Approved,82,6.4,1951,
268,A Blueprint for Murder,Approved,77,6.8,1953,
269,Roadblock,Approved,73,6.7,1951,
270,Escape in the Fog,Approved,65,5.9,1945,
271,Kiss Tomorrow Goodbye,Approved,102,7.1,1950,
272,Guest in the House,Approved,121,6.2,1944,
273,The Tattered Dress,Approved,93,6.8,1957,
274,Lisbon,Approved,90,6.0,1956,
275,Shield for Murder,Approved,82,6.9,1954,
276,New Orleans Uncensored,Approved,76,5.9,1955,
277,Riot in Cell Block 11,Not Rated,80,7.0,1954,
278,Ruthless,Approved,104,6.9,1948,
279,Slightly Scarlet,Approved,99,6.8,1956,
280,Tokyo Joe,Approved,88,6.4,1949,
281,The Second Woman,Approved,91,6.4,1950,
282,City Streets,Passed,83,7.1,1931,
283,Bud Abbott Lou Costello Meet the Killer Boris Karloff,Passed,84,6.9,1949,
284,Cornered,Approved,102,6.7,1945,
285,Kiss the Blood Off My Hands,Approved,79,6.8,1948,
286,Side Street,Passed,83,7.1,1950,
287,Whistle Stop,Passed,85,5.6,1946,
288,711 Ocean Drive,Approved,102,6.9,1950,
289,Cry of the City,Passed,95,7.3,1948,
290,Rope of Sand,Not Rated,104,6.8,1949,
291,Moonrise,Passed,90,7.1,1948,
292,Three Strangers,Approved,92,7.0,1946,
293,Wicked Woman,Approved,77,6.9,1953,
294,Johnny O'Clock,Passed,96,6.9,1947,
295,A Prize of Gold,,98,6.3,1955,
296,The House on Telegraph Hill,Approved,93,7.0,1951,
297,To the Ends of the Earth,Approved,109,7.0,1948,
298,Armored Car Robbery,Passed,67,7.0,1950,
299,No Man of Her Own,Approved,98,7.4,1950,
300,Female on the Beach,Approved,97,6.5,1955,
301,Ransom!,Approved,109,7.0,1956,
302,Knock on Any Door,Approved,100,6.8,1949,
303,Lady on a Train,Approved,94,6.8,1945,
304,Please Murder Me!,Approved,78,6.5,1956,
305,I Died a Thousand Times,Passed,109,6.4,1955,
306,Split Second,Not Rated,85,6.9,1953,
307,Red Light,Passed,83,6.4,1949,
308,Christmas Holiday,Not Rated,93,6.6,1944,
309,Night Has a Thousand Eyes,Approved,81,7.0,1948,
310,Dillinger,Approved,70,6.6,1945,
311,Nobody Lives Forever,Approved,100,7.0,1946,
312,The Killer Is Loose,Approved,73,6.6,1956,
313,The Racket,Approved,88,6.7,1951,
314,Crime Wave,Approved,73,7.3,1953,
315,Malaya,Passed,98,6.6,1949,
316,Blonde Ice,Approved,73,6.1,1948,
317,The Shadow on the Window,Approved,76,6.1,1957,
318,A Life at Stake,Not Rated,78,5.8,1955,
319,Murder by Contract,Approved,81,7.4,1958,
320,Strange Illusion,Approved,87,6.2,1945,
321,The Docks of New York,Not Rated,76,7.5,1928,
322,Finger Man,,82,6.6,1955,
323,The Steel Trap,Not Rated,85,6.8,1952,
324,Storm Fear,Approved,88,6.4,1955,
325,The People Against O'Hara,Not Rated,102,6.8,1951,
326,Black Hand,Passed,92,6.4,1950,
327,Fear in the Night,Passed,72,6.4,1947,
328,99 River Street,Not Rated,83,7.4,1953,
329,Behind Green Lights,Approved,64,6.4,1946,
330,Dementia,Not Rated,61,6.8,1955,
331,Border Incident,Passed,94,7.1,1949,
332,No Orchids for Miss Blandish,Approved,92,6.0,1948,
333,Moontide,Approved,94,6.9,1942,
334,Scandal Sheet,Passed,82,7.5,1952,
335,Crossroads,Passed,83,6.7,1942,
336,Hollywood Story,Passed,77,6.7,1951,
337,The Turning Point,Not Rated,85,6.8,1952,
338,Second Chance,Approved,82,6.0,1953,
339,The Undercover Man,Approved,85,6.7,1949,
340,Shack Out on 101,Not Rated,80,6.4,1955,
341,Deadline at Dawn,Approved,83,6.8,1946,
342,The Woman on the Beach,Approved,71,6.4,1947,
343,Hell on Frisco Bay,Unrated,99,6.5,1955,
344,City That Never Sleeps,Approved,90,6.9,1953,
345,The Strange Affair of Uncle Harry,Approved,80,6.8,1945,
346,Jigsaw,Passed,72,5.8,1949,
347,The Web,Approved,87,7.1,1947,
348,Down Three Dark Streets,Passed,85,6.7,1954,
349,Tomorrow Is Another Day,,90,7.0,1951,
350,Undertow,Approved,71,6.6,1949,
351,The Unsuspected,Approved,103,7.2,1947,
352,The Burglar,Approved,90,6.6,1957,
353,The Bonnie Parker Story,,79,6.0,1958,
354,Dangerous Mission,Approved,75,5.8,1954,
355,The Lost Moment,Not Rated,89,6.9,1947,
356,The Gun Runners,Approved,83,6.4,1958,
357,The Big Shot,Approved,82,6.7,1942,
358,Port of New York,Approved,82,6.1,1949,
359,The Hidden Room,Approved,96,7.3,1949,
360,The Verdict,Approved,86,7.2,1946,
361,Backfire,Passed,91,6.6,1950,
362,Black Tuesday,Approved,80,6.5,1954,
363,"I, the Jury",Approved,87,6.1,1953,
364,Make Haste to Live,Approved,90,6.2,1954,
365,The Racket,Passed,84,6.7,1928,
366,Unchained,,75,6.6,1955,
367,Nowhere to Go,Approved,89,6.9,1958,
368,Nocturne,Approved,87,6.5,1946,
369,The Fat Man,Passed,78,6.4,1951,
370,Vicki,Approved,85,6.5,1953,
371,Take One False Step,Approved,94,6.7,1949,
372,Shadow on the Wall,Approved,84,6.7,1950,
373,5 Against the House,Approved,84,5.9,1955,
374,The Dark Past,Passed,73,6.4,1948,
375,Midnight,Not Rated,76,5.6,1934,
376,The Unfaithful,Approved,109,6.8,1947,
377,All My Sons,Approved,94,7.4,1948,
378,Decoy,Approved,76,6.8,1946,
379,The Violent Years,Not Rated,65,3.2,1956,
380,Railroaded!,Passed,72,6.7,1947,
381,Jeopardy,Passed,69,6.8,1953,
382,Shockproof,Approved,79,6.5,1949,
383,Time Table,Approved,80,6.7,1956,
384,Hot Cars,Not Rated,60,6.5,1956,
385,A Bullet for Joey,Approved,85,6.0,1955,
386,Outrage,Passed,75,6.7,1950,
387,Desperate,Approved,73,6.8,1947,
388,"Sleep, My Love",Passed,97,6.8,1948,
389,The Other Love,Passed,95,6.2,1947,
390,Dark Waters,Approved,90,6.5,1944,
391,Inner Sanctum,Approved,62,6.0,1948,
392,The Brasher Doubloon,Approved,72,6.5,1947,
393,"Big House, U.S.A.",Approved,83,6.7,1955,
394,The Midnight Story,Approved,90,6.9,1957,
395,The Crooked Way,Passed,90,6.7,1949,
396,The Accused,Approved,101,6.9,1949,
397,Temptation,Approved,98,6.5,1946,
398,Hoodlum Empire,Approved,98,6.0,1952,
399,Dragnet,Approved,88,6.7,1954,
400,Terror on a Train,Not Rated,72,6.1,1953,
401,The Face Behind the Mask,Approved,69,7.2,1941,
402,Johnny Allegro,Approved,81,6.4,1949,
403,The Unguarded Moment,Approved,95,6.4,1956,
404,Each Dawn I Die,Approved,92,7.3,1939,
405,Plunder Road,Approved,72,6.9,1957,
406,Dangerous Passage,Passed,60,5.5,1944,
407,Lady Gangster,Passed,62,5.8,1942,
408,Rogue Cop,Approved,92,6.7,1954,
409,Ladies in Retirement,Approved,91,7.0,1941,
410,When Strangers Marry,Approved,67,6.7,1944,
411,The Big Bluff,Approved,71,5.8,1955,
412,The Woman on Pier 13,Not Rated,73,6.0,1949,
413,The Man I Love,,96,6.8,1946,
414,I Love Trouble,Passed,93,6.9,1948,
415,You and Me,Approved,94,7.0,1938,
416,Illegal,Approved,88,7.0,1955,
417,"20,000 Years in Sing Sing",Passed,78,6.9,1932,
418,Among the Living,Approved,67,6.4,1941,
419,Baby Face Nelson,Approved,85,6.5,1957,
420,Ivy,Approved,99,7.1,1947,
421,Great Guy,Approved,66,6.3,1936,
422,The Bribe,Approved,98,6.6,1949,
423,Drive a Crooked Road,Approved,83,6.9,1954,
424,Woman in Hiding,Passed,92,6.9,1950,
425,The Strange Door,Approved,81,6.3,1951,
426,A Woman's Vengeance,Approved,96,6.7,1948,
427,Double Jeopardy,Approved,70,6.3,1955,
428,Night Editor,Approved,68,6.7,1946,
429,Hunt the Man Down,Approved,69,6.4,1950,
430,The Glass Wall,Approved,82,6.8,1953,
431,Alias Nick Beal,Approved,93,7.2,1949,
432,Tight Spot,Approved,97,6.6,1955,
433,Female Jungle,,73,5.6,1955,
434,Desert Fury,Approved,96,6.7,1947,
435,Calcutta,Passed,83,6.4,1946,
436,Doomed to Die,Approved,68,5.5,1940,
437,Lightning Strikes Twice,Passed,91,6.6,1951,
438,The Naked Street,Passed,84,6.5,1955,
439,A Cry in the Night,Approved,75,6.1,1956,
440,The Great Flamarion,Approved,78,6.6,1945,
441,Screaming Mimi,Approved,79,5.9,1958,
442,Diplomatic Courier,Approved,97,6.9,1952,
443,Thunder on the Hill,Approved,84,6.8,1951,
444,Dangerous Crossing,Approved,75,7.0,1953,
445,Hell Bound,Approved,69,6.4,1957,
446,Istanbul,Approved,84,6.3,1957,
447,The General Died at Dawn,,98,6.6,1936,
448,The Beast of the City,Passed,86,6.8,1932,
449,The Thief,Approved,86,6.7,1952,
450,Johnny Apollo,Approved,94,7.0,1940,
451,Mr. Soft Touch,Approved,93,6.7,1949,
452,Crack-Up,Approved,93,6.6,1946,
453,Over-Exposed,Approved,80,6.2,1956,
