,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
417,Circle,Not Rated,87,6.0,2015,
418,Friday the 13th Part 2,R,87,6.1,1981,26
419,Twin Peaks: Fire Walk with Me,R,134,7.3,1992,28
420,The Tale,TV-MA,114,7.2,2018,90
421,Vampire Academy,PG-13,104,5.5,2014,31
422,Lucky Number Slevin,R,110,7.7,2006,53
423,Crooked House,PG-13,115,6.3,2017,59
424,The Stranger,Not Rated,95,7.4,1946,76
425,Martha Marcy May Marlene,R,102,6.9,2011,75
426,Regression,R,106,5.7,2015,32
427,Perfect Blue,R,81,8.0,1997,
428,The Number 23,R,98,6.4,2007,
429,Dressed to Kill,R,104,7.1,1980,74
430,M,Not Rated,99,8.3,1931,
431,The Signal,PG-13,97,6.1,2014,54
432,The Happening,R,91,5.0,2008,34
433,Unsane,R,98,6.4,2018,63
434,Exposed,R,102,4.3,2016,23
435,Four Brothers,R,109,6.8,2005,49
436,Glengarry Glen Ross,R,100,7.7,1992,80
437,Bubba Ho-Tep,R,92,7.0,2002,57
438,The Little Stranger,R,111,5.5,2018,67
439,Slender Man,PG-13,93,3.2,2018,30
440,Summer of 84,Not Rated,105,6.7,2018,57
441,From Hell,R,122,6.8,2001,54
442,Everybody Knows,R,133,6.9,2018,68
443,Revolver,R,111,6.4,2005,25
444,Blair Witch,R,89,5.0,2016,47
445,The Manchurian Candidate,R,129,6.6,2004,76
446,The Glass House,PG-13,106,5.8,2001,34
447,Swimming Pool,R,102,6.7,2003,70
448,Pi,R,84,7.4,1998,72
449,Yuk po tuen: Tau ching bo gam,R,99,5.6,1991,58
450,A Tale of Two Sisters,R,114,7.2,2003,65
451,Rope,Approved,80,8.0,1948,73
452,Scream 3,R,116,5.6,2000,56
453,Mortdecai,R,107,5.5,2015,27
454,Dead Silence,R,89,6.2,2007,34
455,Assimilate,,93,5.6,2019,
456,Out of Time,PG-13,105,6.5,2003,63
457,City of Lies,R,112,6.3,2018,
458,Bad Day at Black Rock,Not Rated,81,7.7,1955,
459,REC,R,78,7.4,2007,69
460,Loving Vincent,PG-13,94,7.8,2017,62
461,The Host,R,102,4.6,2020,32
462,Blow Out,R,108,7.4,1981,85
463,Witness for the Prosecution,Not Rated,116,8.4,1957,
464,The Haunting,PG-13,113,5.0,1999,42
465,Turistas,R,93,5.4,2006,36
466,Rashômon,Not Rated,88,8.2,1950,98
467,Klute,R,114,7.1,1971,
468,Super Troopers,R,100,7.1,2001,48
469,Trance,R,101,6.9,2013,61
470,Case 39,R,109,6.2,2009,25
471,Blow-Up,Not Rated,111,7.6,1966,82
472,Double Indemnity,Passed,107,8.3,1944,95
473,Paper Towns,PG-13,109,6.3,2015,56
474,Insidious: Chapter 2,PG-13,106,6.6,2013,40
475,Color of Night,R,121,5.2,1994,36
476,No Way Out,R,114,7.1,1987,77
477,Cosmopolis,R,109,5.0,2012,58
478,This Island Earth,Passed,86,5.9,1955,
479,Michael Clayton,R,119,7.2,2007,82
480,House on Haunted Hill,Not Rated,75,6.9,1959,
481,A Scanner Darkly,R,100,7.1,2006,73
482,Forgotten,TV-MA,108,7.4,2017,
483,The Constant Gardener,R,129,7.4,2005,82
484,Buried,R,95,7.0,2010,65
485,Charade,Passed,113,7.9,1963,83
486,The Loft,R,108,6.3,2014,24
487,Caché,R,117,7.3,2005,83
488,The Whole Truth,R,93,6.2,2016,46
489,The Fourth Kind,PG-13,98,5.9,2009,34
490,The Pledge,R,124,6.8,2001,71
491,Don't Let Go,R,103,6.1,2019,49
492,Monster House,PG,91,6.6,2006,68
493,Winchester,PG-13,99,5.4,2018,28
494,Secret Window,PG-13,96,6.6,2004,46
495,Deadcon,Not Rated,78,2.8,2019,
496,Lost Girls,R,95,5.9,2020,65
497,The Hidden Face,R,97,7.4,2011,
498,Hangman,R,98,5.2,2017,31
499,Cruising,R,102,6.4,1980,43
500,Marnie,PG,130,7.2,1964,
501,Fast & Furious 10,,,,2021,
502,Saw III,R,108,6.2,2006,48
503,Stealing Beauty,R,118,6.6,1996,60
504,The Ghost of Monk's Island,,106,6.5,1966,
505,House on Haunted Hill,R,93,5.6,1999,28
506,"Dude, Where's My Car?",PG-13,83,5.5,2000,30
507,Rattlesnake,TV-MA,85,4.6,2019,
508,The Ghost Writer,PG-13,128,7.2,2010,77
509,The Guest,R,100,6.7,2014,76
510,Friday the 13th: A New Beginning,R,92,4.8,1985,16
511,Agramon's Gate,,110,6.3,2019,
512,The Bye Bye Man,PG-13,96,4.2,2017,37
513,Murder by Death,PG,95,7.4,1976,62
514,Psycho,R,105,4.6,1998,47
515,Dark Places,R,113,6.2,2015,39
516,Berlin Syndrome,R,116,6.3,2017,70
517,Unfriended: Dark Web,R,92,5.9,2018,53
518,The Orphanage,R,105,7.4,2007,74
519,Backdraft,R,137,6.7,1991,38
