,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
441,Empire of the Sun,PG,153,7.8,1987,62
442,Tanhaji: The Unsung Warrior,Not Rated,135,8.4,2020,
443,Clash of the Titans,PG-13,106,5.8,2010,39
444,Star Trek: Nemesis,PG-13,116,6.4,2002,51
445,Blade II,R,117,6.7,2002,52
446,Danger Close,R,118,6.9,2019,
447,Superman,PG,143,7.3,1978,80
448,Escape from L.A.,R,101,5.7,1996,54
449,The Equalizer 2,R,121,6.7,2018,50
450,Primal,R,97,4.8,2019,32
451,Snake Eyes,,,,2020,
452,Species,R,108,5.8,1995,49
453,Resident Evil,R,100,6.7,2002,33
454,The Lost World: Jurassic Park,PG-13,129,6.6,1997,59
455,The Day After Tomorrow,PG-13,124,6.4,2004,47
456,Underworld,R,121,7.0,2003,42
457,Spider-Man 2,PG-13,127,7.3,2004,83
458,Romancing the Stone,PG,106,6.9,1984,63
459,Now You See Me 2,PG-13,129,6.5,2016,46
460,Hunter Killer,R,122,6.6,2018,43
461,The Count of Monte Cristo,PG-13,131,7.8,2002,61
462,The Rock,R,136,7.4,1996,58
463,The Lovebirds,R,86,,2020,
464,The Mummy,PG-13,110,5.4,2017,34
465,National Treasure,PG,131,6.8,2004,39
466,The Courier,R,99,5.9,2019,15
467,Proud Mary,R,89,4.9,2018,35
468,Men in Black 3,PG-13,106,6.8,2012,58
469,Black Adam,,,,2021,
470,The Twilight Saga: Eclipse,PG-13,124,5.0,2010,58
471,Mr. & Mrs. Smith,PG-13,120,6.5,2005,55
472,The Bourne Identity,PG-13,119,7.9,2002,68
473,The Dark Tower,PG-13,95,5.6,2017,34
474,Deep Blue Sea,R,105,5.8,1999,54
475,Dredd,R,95,7.1,2012,60
476,A Knight's Tale,PG-13,132,6.9,2001,56
477,The Great Wall,PG-13,103,5.9,2016,42
478,Big Trouble in Little China,PG-13,99,7.3,1986,53
479,Ip Man,R,106,8.0,2008,59
480,Allegiant,PG-13,120,5.7,2016,33
481,The Saint,PG-13,116,6.2,1997,50
482,The 5th Wave,PG-13,112,5.2,2016,33
483,Wild Wild West,PG-13,106,4.9,1999,38
484,It's a Mad Mad Mad Mad World,G,205,7.5,1963,59
485,The Twilight Saga: Breaking Dawn - Part 1,PG-13,117,4.9,2011,45
486,DragonHeart,PG-13,103,6.5,1996,
487,Geostorm,PG-13,109,5.3,2017,21
488,John Carter,PG-13,132,6.6,2012,51
489,Inferno,PG-13,121,6.2,2016,42
490,Time Trap,,87,6.5,2017,46
491,Mission: Impossible III,PG-13,126,6.9,2006,66
492,London Has Fallen,R,99,5.9,2016,28
493,Mission: Impossible 7,,,,2021,
494,Speed,R,116,7.2,1994,78
495,Into the Blue,PG-13,110,5.8,2005,45
496,Jack Reacher,PG-13,130,7.0,2012,50
497,We Were Soldiers,R,138,7.2,2002,65
498,Escape Plan: The Extractors,R,97,4.4,2019,
499,Rush Hour,PG-13,98,7.0,1998,60
500,RocknRolla,R,114,7.3,2008,53
501,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,112,6.0,2016,40
502,John Wick: Chapter 4,,,,2021,
503,Live and Let Die,PG,121,6.8,1973,55
504,Maze Runner: The Death Cure,PG-13,143,6.2,2018,50
505,The Pacifier,PG,95,5.6,2005,30
506,Noah,PG-13,138,5.8,2014,68
507,Westworld,PG,88,7.0,1973,77
508,Dawn of the Dead,R,101,7.3,2004,59
509,Olympus Has Fallen,R,119,6.5,2013,41
510,Underworld: Blood Wars,R,91,5.8,2016,23
511,The Adventures of Tintin,PG,107,7.3,2011,68
512,Midway,PG,132,6.8,1976,48
513,Pacific Rim,PG-13,131,6.9,2013,65
514,Serenity,PG-13,119,7.8,2005,74
515,Real Steel,PG-13,127,7.1,2011,56
516,Elysium,R,109,6.6,2013,61
517,Dawn of the Planet of the Apes,PG-13,130,7.6,2014,79
518,Shadow,Not Rated,116,7.0,2018,81
519,The Amazing Spider-Man,PG-13,136,6.9,2012,66
520,Last Action Hero,PG-13,130,6.4,1993,44
521,Conan the Barbarian,R,129,6.9,1982,43
522,Demolition Man,R,115,6.7,1993,34
523,Austin Powers: The Spy Who Shagged Me,PG-13,95,6.6,1999,59
524,Outbreak,R,127,6.6,1995,65
525,Jurassic Park III,PG-13,92,5.9,2001,42
526,Mortal Kombat,PG-13,101,5.8,1995,58
527,Deep Impact,PG-13,120,6.2,1998,40
528,300: Rise of an Empire,R,102,6.2,2014,48
529,Mission: Impossible - Ghost Protocol,PG-13,132,7.4,2011,73
530,Pain & Gain,R,129,6.4,2013,45
531,Street Fighter,PG-13,102,3.9,1994,
532,The Magnificent Seven,Approved,128,7.7,1960,74
533,Beverly Hills Cop,R,105,7.3,1984,66
534,What Happened to Monday,TV-MA,123,6.9,2017,47
535,The Crow,R,102,7.6,1994,71
536,The Towering Inferno,PG,165,6.9,1974,69
537,Zoom,PG,83,4.3,2006,26
538,X-Men: The Last Stand,PG-13,104,6.7,2006,58
539,This Means War,PG-13,103,6.3,2012,31
540,Transformers: Dark of the Moon,PG-13,154,6.2,2011,42
541,Charlie's Angels: Full Throttle,PG-13,106,4.9,2003,48
542,King Arthur,PG-13,126,6.3,2004,46
543,Transformers: Age of Extinction,PG-13,165,5.6,2014,32
544,Brick,R,110,7.3,2005,72
545,The Mummy Returns,PG-13,130,6.3,2001,48
546,They Live,R,94,7.3,1988,54
547,American Ultra,R,96,6.1,2015,50
548,Dangal,Not Rated,161,8.4,2016,
549,The Next Three Days,PG-13,133,7.4,2010,52
550,Enter the Fat Dragon,,96,5.6,2020,
