,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
495,How to Train Your Dragon,PG,98,8.1,2010,75
496,Outlander,R,115,6.2,2008,40
497,Abigail,,110,5.4,2019,
498,Predators,R,107,6.4,2010,51
499,Lemony Snicket's A Series of Unfortunate Events,PG,108,6.8,2004,62
500,The Expendables,R,103,6.5,2010,45
501,The Croods 2,,,,2020,
502,Tomorrow Never Dies,PG-13,119,6.5,1997,52
503,Kick-Ass 2,R,103,6.5,2013,41
504,Robots,PG,91,6.3,2005,64
505,Barry Lyndon,PG,185,8.1,1975,89
506,Death Note,TV-MA,101,4.5,2017,43
507,"Crouching Tiger, Hidden Dragon",PG-13,120,7.8,2000,94
508,Insurgent,PG-13,119,6.2,2015,42
509,Goldfinger,PG,110,7.7,1964,87
510,Dogma,R,130,7.3,1999,62
511,Teenage Mutant Ninja Turtles,PG-13,101,5.8,2014,31
512,The Man in the Iron Mask,PG-13,132,6.5,1998,48
513,Despicable Me 3,PG,89,6.3,2017,49
514,Sausage Party,R,89,6.1,2016,66
515,Wyatt Earp,PG-13,191,6.7,1994,47
516,Seven Years in Tibet,PG-13,136,7.1,1997,55
517,Hotel Transylvania 3: Summer Vacation,PG,97,6.3,2018,54
518,Robin Hood,G,83,7.6,1973,57
519,Adventures in Babysitting,PG-13,102,6.9,1987,45
520,Ice Age,PG,81,7.5,2002,60
521,Mowgli: Legend of the Jungle,PG-13,104,6.5,2018,51
522,Jumper,PG-13,88,6.1,2008,35
523,Red Notice,,,,2020,
524,Pacific Rim: Uprising,PG-13,111,5.6,2018,44
525,Star Trek: First Contact,PG-13,111,7.6,1996,71
526,The Dirty Dozen,Not Rated,150,7.8,1967,73
527,True Grit,G,128,7.4,1969,
528,Tomorrowland,PG,130,6.4,2015,60
