,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
353,The Cloverfield Paradox,PG-13,102,5.5,2018,37
354,Superman Returns,PG-13,154,6.0,2006,72
355,Jumper,PG-13,88,6.1,2008,35
356,Resident Evil: The Final Chapter,R,107,5.5,2016,49
357,Pacific Rim: Uprising,PG-13,111,5.6,2018,44
358,Star Trek: First Contact,PG-13,111,7.6,1996,71
359,Hulk,PG-13,138,5.6,2003,54
360,The House with a Clock in Its Walls,PG,105,6.0,2018,57
361,Tomorrowland,PG,130,6.4,2015,60
362,Flash Gordon,PG,111,6.5,1980,58
363,1984,R,113,7.1,1984,67
364,Hellboy,PG-13,122,6.8,2004,72
365,Gattaca,PG-13,106,7.8,1997,64
366,The Fly,R,96,7.5,1986,79
367,The Cell,R,107,6.3,2000,40
368,Lilo & Stitch,PG,85,7.2,2002,73
369,Alien: Resurrection,R,109,6.2,1997,63
370,Contact,PG,150,7.4,1997,62
371,The Void,Not Rated,90,5.8,2016,62
372,Rise of the Planet of the Apes,PG-13,105,7.6,2011,68
373,How It Ends,TV-MA,113,5.0,2018,36
374,Happy Death Day 2U,PG-13,100,6.2,2019,57
375,Iron Sky: The Coming Race,,90,5.0,2019,
376,Coherence,Not Rated,89,7.2,2013,65
377,Army of the Dead,,,,,
378,Chappie,R,120,6.8,2015,41
379,The Wolverine,PG-13,126,6.7,2013,61
380,Hotel Artemis,R,94,6.0,2018,58
381,"I, Robot",PG-13,115,7.1,2004,59
382,Double Dragon,PG-13,96,3.8,1994,
383,Aliens vs. Predator: Requiem,R,94,4.7,2007,29
384,Spy Kids,PG,88,5.4,2001,71
385,Mr. Nobody,R,141,7.8,2009,63
386,Vanilla Sky,R,136,6.9,2001,45
387,Deja Vu,PG-13,126,7.0,2006,59
388,The Adventures of Sharkboy and Lavagirl 3-D,PG,93,3.5,2005,38
389,Tammy and the T-Rex,PG-13,82,4.4,1994,
390,Knowing,PG-13,121,6.2,2009,41
391,Tank Girl,R,104,5.3,1995,46
392,Battle Royale,Not Rated,114,7.6,2000,81
393,"Honey, I Blew Up the Kid",PG,89,4.8,1992,50
394,The Handmaid's Tale,R,108,6.0,1990,
395,Transformers: Revenge of the Fallen,PG-13,149,6.0,2009,35
396,Men in Black II,PG-13,88,6.2,2002,49
397,The Dead Zone,R,103,7.2,1983,69
398,After Earth,PG-13,100,4.8,2013,33
399,Doom,R,105,5.2,2005,34
400,The Flintstones in Viva Rock Vegas,PG,90,3.6,2000,27
401,Space Jam 2,,,,2021,
402,Kung Fury 2,,,,,
403,Fire in the Sky,PG-13,109,6.6,1993,42
404,Treasure Planet,PG,95,7.2,2002,60
405,Leviathan,R,98,5.8,1989,51
406,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,PG,88,6.0,1991,45
407,Independence Day: Resurgence,PG-13,120,5.2,2016,32
408,G.I. Joe: The Rise of Cobra,PG-13,118,5.8,2009,32
409,The World's End,R,109,7.0,2013,81
410,Fantastic Four,PG-13,106,5.7,2005,40
411,Little Shop of Horrors,PG-13,94,7.0,1986,81
412,Prospect,R,100,6.2,2018,68
413,The Man from Earth,Not Rated,87,7.9,2007,
414,Flight of the Navigator,PG,90,6.9,1986,64
415,TRON,PG,96,6.8,1982,58
416,Criminal,R,113,6.3,2016,36
417,Hellboy II: The Golden Army,PG-13,120,7.0,2008,78
418,The Endless,Not Rated,111,6.5,2017,80
419,Star Trek II: The Wrath of Khan,PG,113,7.7,1982,67
420,Resident Evil: Apocalypse,R,94,6.2,2004,35
421,Pixels,PG-13,105,5.5,2015,27
422,Star Trek: Insurrection,PG,103,6.4,1998,64
423,Flu,Not Rated,122,6.7,2013,40
424,Cube,R,90,7.2,1997,61
425,Star Trek: The Motion Picture,G,132,6.4,1979,48
426,The Core,PG-13,135,5.5,2003,48
427,The League of Extraordinary Gentlemen,PG-13,110,5.8,2003,30
428,Planet of the Apes,G,112,8.0,1968,79
