,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
382,Paul Blart: Mall Cop,PG,91,5.2,2009,39
383,It Takes Two,PG,101,5.9,1995,45
384,Explorers,PG,109,6.6,1985,58
385,Meet Dave,PG,90,5.0,2008,43
386,Monster House,PG,91,6.6,2006,68
387,Corpse Bride,PG,77,7.3,2005,83
388,The Three Stooges,PG,92,5.0,2012,56
389,Mighty Morphin Power Rangers: The Movie,PG,95,5.2,1995,40
390,La belle et la bête,PG-13,112,6.4,2014,39
391,Spy Kids 3-D: Game Over,PG,84,4.2,2003,57
392,The Bad News Bears,PG,102,7.3,1976,83
393,Marley & Me,PG,115,7.1,2008,53
394,SpaceCamp,PG,107,5.7,1986,40
395,Arctic Dogs,PG,92,4.3,2019,28
396,The Ghost of Monk's Island,,106,6.5,1966,
397,Pete's Dragon,G,128,6.4,1977,46
398,Garfield,PG,80,5.0,2004,27
399,Little Giants,PG,107,6.4,1994,
400,The Fox and the Hound,G,83,7.3,1981,65
401,The Beverly Hillbillies,PG,92,5.0,1993,37
402,Beethoven,PG,87,5.6,1992,
403,Son of the Mask,PG,94,2.2,2005,20
404,Zookeeper,PG,102,5.2,2011,30
405,City of Ember,PG,90,6.5,2008,58
406,Antz,PG,83,6.5,1998,72
407,Tom and Jerry,,,,2020,
408,Madagascar: Escape 2 Africa,PG,89,6.6,2008,61
409,Sleepover,PG,89,5.3,2004,33
410,Bambi,G,70,7.3,1942,91
411,Le chant du loup,TV-14,115,7.0,2019,
412,Osmosis Jones,PG,95,6.3,2001,57
413,Chicken Little,G,81,5.7,2005,48
414,The SpongeBob Movie: Sponge Out of Water,PG,92,6.0,2015,62
415,Charlotte's Web,G,97,6.3,2006,68
416,Chicken Run,G,84,7.0,2000,88
417,Shrunk,,,,,
418,Red Dog,PG,92,7.4,2011,
419,Inspector Gadget,PG,78,4.1,1999,36
420,Kicking & Screaming,PG,95,5.6,2005,45
421,Miracles from Heaven,PG,109,7.1,2016,44
422,Over the Hedge,PG,83,6.7,2006,67
423,Little Women,Not Rated,115,7.2,1933,92
424,Mon inconnue,,117,7.1,2019,
425,The Sky Is Pink,,143,7.5,2019,55
426,Little Women,PG-13,112,5.0,2018,40
427,The Indian in the Cupboard,PG,96,6.0,1995,58
428,Cloudy with a Chance of Meatballs 2,PG,95,6.4,2013,59
429,Home,PG,94,6.6,2015,55
430,The Polar Express,G,100,6.6,2004,61
431,Jem and the Holograms,PG,118,4.1,2015,42
432,The Sword in the Stone,G,79,7.2,1963,61
433,Little Monsters,PG,100,6.1,1989,
434,Madagascar 3: Europe's Most Wanted,PG,93,6.8,2012,60
435,A Street Cat Named Bob,Not Rated,103,7.3,2016,54
436,Leap!,PG,89,6.8,2016,48
437,Sherlock Gnomes,PG,86,5.1,2018,36
438,October Sky,PG,108,7.8,1999,71
439,Monsters vs. Aliens,PG,94,6.4,2009,56
440,The Cat Returns,G,75,7.3,2002,70
441,High School Musical 3,G,112,4.7,2008,57
442,The Secret of NIMH,G,82,7.6,1982,76
443,The Lorax,PG,86,6.4,2012,46
444,The Rescuers Down Under,G,77,6.9,1990,70
445,Spirit: Stallion of the Cimarron,G,83,7.1,2002,52
446,The Spy Next Door,PG,94,5.4,2010,27
447,Open Season,PG,86,6.1,2006,49
448,Disenchanted,,,,,
449,Blank Check,PG,93,5.3,1994,42
450,Hairspray,PG,92,6.9,1988,77
451,Shaun the Sheep Movie,PG,85,7.3,2015,81
452,Meet the Robinsons,G,95,6.8,2007,61
453,Jason and the Argonauts,G,104,7.3,1963,
454,The Baby-Sitters Club,PG,94,5.8,1995,
455,Mary and Max,Not Rated,92,8.1,2009,
456,The Wizard,PG,100,6.1,1989,
457,Old Yeller,Approved,83,7.3,1957,84
458,Major Payne,PG-13,95,6.2,1995,34
459,Shrek 5,,,,2022,
460,Diary of a Wimpy Kid: The Long Haul,PG,91,4.3,2017,39
461,Camp Nowhere,PG,96,6.1,1994,
462,Confessions of a Teenage Drama Queen,PG,89,4.6,2004,33
463,The Master of Disguise,PG,80,3.3,2002,12
464,Smurfs: The Lost Village,PG,90,6.0,2017,40
465,Flubber,PG,93,5.3,1997,37
466,Sing 2,,,,2021,
467,Fantasia,G,125,7.8,1940,96
468,Hotel Transylvania 2,PG,89,6.7,2015,44
